run_id,categoria,rank,title,app_id,developer,developer_email,developer_website,genre,score,ratings,reviews,installs,min_installs,real_installs,free,price,currency,contains_ads,offers_iap,iap_price,content_rating,released,updated,version,android_version,summary,url,indie_score,growth_score,opportunity_score,perfil_detectado,estimated_mau,revenue_monthly_usd_low,revenue_monthly_usd_base,revenue_monthly_usd_high,profit_monthly_usd_base,revenue_monthly_brl_base,profit_monthly_brl_base,financial_confidence,review_count_collected,review_score_avg_recent,review_positive_pct,review_negative_pct,external_sources_used
1,Reprodutores de Vídeo,15,Video Player - OPlayer Lite,com.olimsoft.android.oplayer,OLIMSOFT,olimsoft@gmail.com,http://www.edavs.com,Reproduzir e editar vídeos,4.44,8087,177,500.000+,500000,939190,1,0,BRL,1,1,"R$ 4,19 – R$ 38,99 por item",Classificação Livre,15 de fev. de 2012,1781748156,5.00.43,,"Reprodutor de mídia em todos os formatos, sem necessidade de conversor de vídeo!",https://play.google.com/store/apps/details?id=com.olimsoft.android.oplayer&hl=pt&gl=br,94,56,91,pequeno/indie,95490,936.51,3344.69,10870.24,2073.71,18061.32,11198.02,alta,25,4.56,92.0,8.0,"SerpAPI, ScrapingBee"
1,Ferramentas,1,Tooly: Caixa de Ferramentas,com.yousx.thetoolsapp,FutureCraft Apps,futurecraftapps@gmail.com,https://futurecraftapps.com/,Ferramentas,4.71,5527,40,500.000+,500000,642455,1,0,BRL,1,1,"R$ 5,99 – R$ 55,99 por item",Classificação Livre,30 de jan. de 2023,1777549568,1.39,,Mais de 100 ferramentas úteis em um só aplicativo.,https://play.google.com/store/apps/details?id=com.yousx.thetoolsapp&hl=pt&gl=br,94,57,91,pequeno/indie,58711,735.94,2628.36,8542.15,1629.58,14193.12,8799.73,alta,25,4.76,96.0,0.0,"SerpAPI, ScrapingBee"
1,Fotografia,21,Vintage Camera - Video & Photo,com.vysionapps.vintagecam,VysionApps,vysionapps@gmail.com,,Fotografia,4.6666665,162,3,10.000+,10000,40711,1,0,BRL,0,1,"R$ 26,99 por item",Classificação Livre,4 de dez. de 2025,1776166253,1.5.0,,Câmera analógica vintage. Tire fotos. Grave vídeos. Visualização ao vivo. Filtros retrô.,https://play.google.com/store/apps/details?id=com.vysionapps.vintagecam&hl=pt&gl=br,100,49,91,pequeno/indie,3183,33.08,118.16,384.01,73.26,638.05,395.59,média,4,4.25,75.0,0.0,"SerpAPI, ScrapingBee"
1,Personalização,3,ChromaFusion Launcher - Themes,com.lwsipl.chromafusion.launcher,lwsoftipl Apps,lwsoftipl@gmail.com,https://lwapps.com/,Personalização,4.7156863,2767,82,100.000+,100000,104801,1,0,BRL,1,0,,Classificação Livre,14 de ago. de 2025,1772687460,3.0,,"Personalize seu Android com temas, widgets e pacotes de ícones elegantes!",https://play.google.com/store/apps/details?id=com.lwsipl.chromafusion.launcher&hl=pt&gl=br,100,51,91,pequeno/indie,8669,5.23,18.69,60.75,8.97,100.93,48.45,média,25,4.52,92.0,4.0,"SerpAPI, ScrapingBee"
3,Finanças,1,Investidor10 - Bolsa e Mercado,com.investidor10app,Investidor10,contato@investidor10.com.br,https://investidor10.com.br/,Finanças,4.8551126,43661,6004,500.000+,500000,792075,1,0,BRL,0,1,"R$ 19,90 – R$ 238,80 por item",Classificação Livre,22 de dez. de 2023,1781287567,1.1.27,,"Gestão de Investimentos, Agenda de Dividendos, Análise de Ações, FIIs e Stocks.",https://play.google.com/store/apps/details?id=com.investidor10app&hl=pt&gl=br,84,64,91,pequeno/indie,87812,10057.98,35921.35,116744.4,22271.24,193975.31,120264.69,alta,25,4.92,100.0,0.0,"SerpAPI, ScrapingBee"
3,Entretenimento,1,CarnavalFlicks: Assista Agora,com.extremelyexcited.carnavalflicks,Avolution Art,KimduNglinh04071991xkeyu@hotmail.com,,Entretenimento,4.721393,1970,1009,500.000+,500000,678867,1,0,BRL,1,0,,Classificação Livre,12 de nov. de 2025,,Varies with device,,Todo o entretenimento que você ama. Assista a filmes e séries de TV grátis.,https://play.google.com/store/apps/details?id=com.extremelyexcited.carnavalflicks&hl=pt&gl=br,98,53,91,pequeno/indie,62217,27.04,96.58,313.89,46.36,521.54,250.34,média,25,4.4,76.0,4.0,"SerpAPI, ScrapingBee"
1,Medicina,8,Remédio Certo: Alarme,com.germanno.remedio_certo_app_v1,Germano,contatocarger@gmail.com,https://cgermanno.github.io/,Estilo de vida,4.4716983,354,56,10.000+,10000,23351,1,0,BRL,1,1,"R$ 9,99 – R$ 149,99 por item",Classificação Livre,19 de fev. de 2026,1781765249,1.0.15,,Veja o que vai tomar: Esqueça os nomes complicados. Tire uma foto da caixa.,https://play.google.com/store/apps/details?id=com.germanno.remedio_certo_app_v1&hl=pt&gl=br,100,50,91,pequeno/indie,1924,66.47,237.41,771.58,147.19,1282.01,794.85,média,25,2.72,36.0,60.0,"SerpAPI, ScrapingBee"
1,Finanças,2,Investidor10 - Bolsa e Mercado,com.investidor10app,Investidor10,contato@investidor10.com.br,https://investidor10.com.br/,Finanças,4.8551126,43661,6004,500.000+,500000,792075,1,0,BRL,0,1,"R$ 19,90 – R$ 238,80 por item",Classificação Livre,22 de dez. de 2023,1781287567,1.1.27,,"Gestão de Investimentos, Agenda de Dividendos, Análise de Ações, FIIs e Stocks.",https://play.google.com/store/apps/details?id=com.investidor10app&hl=pt&gl=br,84,64,91,pequeno/indie,87812,10057.98,35921.35,116744.4,22271.24,193975.31,120264.69,alta,25,4.92,100.0,0.0,"SerpAPI, ScrapingBee"
3,Livros e Referências,21,Resumo do livro－Leitura diária,com.anybooksummary.booksin15minutes,Kafadengi Bilisim,mobileassist@kafa-dengi.com,https://booksummary.kafa-dengi.com/,Educação,4.5789475,692,3,100.000+,100000,326645,1,0,BRL,1,1,"R$ 4,99 – R$ 49,99 por item",Classificação 14 anos,18 de dez. de 2024,1779462255,3.6,,Leia e ouça resumos de livros best-sellers em 5 idiomas. Peça o seu favorito!,https://play.google.com/store/apps/details?id=com.anybooksummary.booksin15minutes&hl=pt&gl=br,100,49,91,pequeno/indie,28795,354.36,1265.56,4113.07,784.65,6834.03,4237.1,média,25,4.68,96.0,4.0,"SerpAPI, ScrapingBee"
1,Entretenimento,2,CarnavalFlicks: Assista Agora,com.extremelyexcited.carnavalflicks,Avolution Art,KimduNglinh04071991xkeyu@hotmail.com,,Entretenimento,4.721393,1966,1009,500.000+,500000,678867,1,0,BRL,1,0,,Classificação Livre,12 de nov. de 2025,,Varies with device,,Todo o entretenimento que você ama. Assista a filmes e séries de TV grátis.,https://play.google.com/store/apps/details?id=com.extremelyexcited.carnavalflicks&hl=pt&gl=br,98,53,91,pequeno/indie,62217,27.04,96.58,313.89,46.36,521.54,250.34,média,25,4.4,76.0,4.0,"SerpAPI, ScrapingBee"
29,Personalização · Ícones e Temas,10,Aura Icon Pack,studio14.application.auraicons,One4Studio,info@one4studio.com,http://www.one4studio.com,Personalização,4.49,1919,96,500.000+,500000,674397,1,0,BRL,0,1,"R$ 8,99 – R$ 249,99 por item",Classificação Livre,18 de jul. de 2018,1784218273,7.6.1,,IOS colorido e moderno como ícones com alguns gradientes agradáveis.,https://play.google.com/store/apps/details?id=studio14.application.auraicons&hl=pt&gl=br,92,55,90,pequeno/indie,67403,3696.37,13201.31,42904.25,8184.81,71287.06,44197.98,média,25,4.36,84.0,12.0,"SerpAPI, Firecrawl"
29,Personalização · Papéis de Parede,3,Pix Wallpapers,com.pashapuma.pix.wallpapers,PashaPuma Design,Pashapuma1@gmail.com,https://twitter.com/pashapuma1,Personalização,4.48,3018,53,500.000+,500000,823176,1,0,BRL,0,1,"R$ 5,49 – R$ 53,99 por item",Classificação Livre,14 de jul. de 2020,1774969046,4.6.3,,Pix Wallpapers - Papéis de parede exclusivos de designers e  de banco de imagens,https://play.google.com/store/apps/details?id=com.pashapuma.pix.wallpapers&hl=pt&gl=br,100,46,90,pequeno/indie,69274,793.18,2832.8,9206.6,1756.34,15297.12,9484.21,média,25,4.72,96.0,4.0,"SerpAPI, Firecrawl"
29,Negócios · ERP para Pequenos Negócios,11,Controle de vendas e estoque,com.firebaseapp.salesinvetory,Beauty Tools Apps,beautytoolshelp@gmail.com,https://controledeestoque.web.app/,Negócios,4.58,258,126,10.000+,10000,35347,1,0,BRL,1,1,"R$ 9,99 – R$ 49,90 por item",Classificação Livre,13 de dez. de 2024,1777683807,2.8,,Controle suas vendas e estoque de forma simples e prática,https://play.google.com/store/apps/details?id=com.firebaseapp.salesinvetory&hl=pt&gl=br,100,44,90,pequeno/indie,2740,63.48,226.7,736.78,140.55,1224.18,758.99,média,25,4.64,88.0,0.0,"SerpAPI, Firecrawl"
9,Ferramentas,4,Caixa ferramentas inteligente,com.smarttools.utility.multipurpose,Apps Cabinet,appscabinet.developer@gmail.com,,Ferramentas,4.6666665,1309,7,100.000+,100000,351830,1,0,BRL,1,1,"R$ 10,99 – R$ 57,99 por item",Classificação Livre,9 de nov. de 2021,1769720444,1.2.5,,Aplicativo de ferramentas inteligentes com Leitor de QR e Conversor de unidades.,https://play.google.com/store/apps/details?id=com.smarttools.utility.multipurpose&hl=pt&gl=br,100,46,90,pequeno/indie,31140,432.3,1543.93,5017.78,957.24,8337.23,5169.08,média,11,4.18,72.7,9.1,"SerpAPI, ScrapingBee"
9,Paternidade,4,Acompanhe a gravidez e o bebé,period.pregnancy.tracker.app,Outlookdaily,helps@taskdaily.net,https://taskdaily.net/,Criação de filhos,4.722772,2593,115,500.000+,500000,889706,1,0,BRL,1,1,"R$ 25,99 – R$ 94,99 por item",Classificação Livre,2 de abr. de 2025,1776674481,1.2.9,,"Acompanhe a sua gravidez e o crescimento do bebé, mostre as suas mudanças",https://play.google.com/store/apps/details?id=period.pregnancy.tracker.app&hl=pt&gl=br,92,55,90,pequeno/indie,82690,1975.68,7055.99,22931.95,4374.71,38102.32,23623.44,média,25,4.64,92.0,8.0,"SerpAPI, ScrapingBee"
9,Estilo de Vida,10,Glowin - Rotina Diaria Habitos,com.kompanion.glowin.android,Ornitorenk Dijital Hizmetler Anonim Sirketi,hi@kompanionapp.com,https://kompanionapp.com,Saúde e fitness,4.8697915,5810,65,100.000+,100000,106147,1,0,BRL,0,1,"R$ 39,90 – R$ 159,99 por item",Classificação Livre,5 de set. de 2025,1767703464,1.0.2,,"Organize sua rotina, crie hábitos e alcance seus objetivos todos os dias",https://play.google.com/store/apps/details?id=com.kompanion.glowin.android&hl=pt&gl=br,100,47,90,pequeno/indie,8787,461.08,1646.73,5351.86,1020.97,8892.33,5513.24,alta,25,4.32,80.0,12.0,"SerpAPI, ScrapingBee"
1,Família,6,Quem sou eu? Guess Up Crianças,pt.cosmicode.guessupkids,Cosmicode,games@cosmicode.pt,https://cosmicode.games/,Educativos,4.65,4027,122,500.000+,500000,765674,1,0,BRL,0,1,"R$ 9,90 – R$ 199,90 por item",Classificação Livre,15 de fev. de 2019,1776252310,3.1.6,,Jogo de mímicas e charadas para adivinhar pessoas e personagens com sua família,https://play.google.com/store/apps/details?id=pt.cosmicode.guessupkids&hl=pt&gl=br,92,55,90,pequeno/indie,60021,3878.51,13851.83,45018.45,8588.14,74799.89,46375.93,média,25,4.12,80.0,20.0,"SerpAPI, ScrapingBee"
1,Jogos Esportivos,5,Sport Star - Team Manager Idle,com.coolcatsgames.sportstaridle,Gryphon Games,support@gryphon.games,https://www.gryphon.games/,Esportes,4.6635513,5297,208,500.000+,500000,615189,1,0,BRL,0,1,"R$ 2,49 – R$ 579,99 por item",Classificação 14 anos,15 de abr. de 2026,1783095608,0.13.0,,Construa seu império esportivo!,https://play.google.com/store/apps/details?id=com.coolcatsgames.sportstaridle&hl=pt&gl=br,84,62,90,pequeno/indie,47678,6158.67,21995.25,71484.57,13637.06,118774.37,73640.11,alta,25,4.6,92.0,4.0,"SerpAPI, ScrapingBee"
1,Jogos Musicais,3,Complete Rhythm Trainer,com.binaryguilt.completerhythmtrainer,Binary Guilt Software,hello@completerhythmtrainer.com,https://completerhythmtrainer.com,Música,4.76,4794,180,500.000+,500000,846907,1,0,BRL,0,1,"R$ 5,49 – R$ 54,99 por item",Classificação Livre,8 de abr. de 2019,1774003293,1.7.4-126 (121126),,O aplicativo definitivo de treino rítmico para músicos.,https://play.google.com/store/apps/details?id=com.binaryguilt.completerhythmtrainer&hl=pt&gl=br,92,53,90,pequeno/indie,66736,1243.16,4439.85,14429.5,2752.7,23975.17,14864.6,média,25,4.76,96.0,4.0,"SerpAPI, ScrapingBee"
3,Paternidade,11,Acompanhe a gravidez e o bebé,period.pregnancy.tracker.app,Outlookdaily,helps@taskdaily.net,https://taskdaily.net/,Criação de filhos,4.722772,2592,115,500.000+,500000,889706,1,0,BRL,1,1,"R$ 25,99 – R$ 94,99 por item",Classificação Livre,2 de abr. de 2025,1776674481,1.2.9,,"Acompanhe a sua gravidez e o crescimento do bebé, mostre as suas mudanças",https://play.google.com/store/apps/details?id=period.pregnancy.tracker.app&hl=pt&gl=br,92,55,90,pequeno/indie,82690,1975.68,7055.99,22931.95,4374.71,38102.32,23623.44,média,25,4.64,92.0,8.0,"SerpAPI, ScrapingBee"
3,Paternidade,9,Idade Gestacional (do bebê),com.danproductions.medical.gestational_age,Alpen Mobile,alpenmob@alpenmob.com,https://alpenmob.com,Medicina,4.9226665,6107,172,500.000+,500000,770303,1,0,BRL,1,1,"R$ 9,99 – R$ 49,99 por item",Classificação Livre,16 de out. de 2020,1782782239,1.2.412,,Calculadora rápida de idade gestacional e acompanhamento pré-natal,https://play.google.com/store/apps/details?id=com.danproductions.medical.gestational_age&hl=pt&gl=br,84,62,90,pequeno/indie,85275,1139.69,4070.33,13228.57,2523.6,21979.78,13627.46,alta,25,4.4,84.0,16.0,"SerpAPI, ScrapingBee"
3,Mapas e Navegação,18,GPS Navigation Direção no Mapa,com.psma.gps.navigation.direction.route.map,PIONEER SOCIAL MEDIA APPLICATIONS,developer@pioneertechhub.com,https://goat-vpn-da7ac.web.app,Mapas e navegação,4.470588,575,2,500.000+,500000,726650,1,0,BRL,1,1,"R$ 82,99 – R$ 444,99 por item",Classificação Livre,15 de dez. de 2025,1782645666,1.0.9,,Planeie as suas rotas com navegação GPS e viaje facilmente.,https://play.google.com/store/apps/details?id=com.psma.gps.navigation.direction.route.map&hl=pt&gl=br,92,52,90,pequeno/indie,72909,8199.63,29284.41,95174.32,18156.33,158135.79,98044.19,média,3,4.67,100.0,0.0,"SerpAPI, ScrapingBee"
3,Estilo de Vida,1,Glowin - Rotina Diaria Habitos,com.kompanion.glowin.android,Ornitorenk Dijital Hizmetler Anonim Sirketi,hi@kompanionapp.com,https://kompanionapp.com,Saúde e fitness,4.8697915,5810,65,100.000+,100000,106147,1,0,BRL,0,1,"R$ 39,90 – R$ 159,99 por item",Classificação Livre,5 de set. de 2025,1767703464,1.0.2,,"Organize sua rotina, crie hábitos e alcance seus objetivos todos os dias",https://play.google.com/store/apps/details?id=com.kompanion.glowin.android&hl=pt&gl=br,100,47,90,pequeno/indie,8787,461.08,1646.73,5351.86,1020.97,8892.33,5513.24,alta,25,4.32,80.0,12.0,"SerpAPI, ScrapingBee"
1,Ferramentas,4,Caixa ferramentas inteligente,com.smarttools.utility.multipurpose,Apps Cabinet,appscabinet.developer@gmail.com,,Ferramentas,4.6666665,1309,7,100.000+,100000,351830,1,0,BRL,1,1,"R$ 10,99 – R$ 57,99 por item",Classificação Livre,9 de nov. de 2021,1769720444,1.2.5,,Aplicativo de ferramentas inteligentes com Leitor de QR e Conversor de unidades.,https://play.google.com/store/apps/details?id=com.smarttools.utility.multipurpose&hl=pt&gl=br,100,46,90,pequeno/indie,31140,432.3,1543.93,5017.78,957.24,8337.23,5169.08,média,11,4.18,72.7,9.1,"SerpAPI, ScrapingBee"
3,Saúde e Fitness,13,Befit: Plano e Treino Academia,app.befit,3APPS LLC,contact@appbefit.com,https://appbefit.com/,Saúde e fitness,4.854484,6042,951,1.000.000+,1000000,1288994,1,0,BRL,0,1,"R$ 24,90 – R$ 179,90 por item",Classificação Livre,28 de out. de 2025,1783022043,1.1.17,,App de Musculação na Academia e Exercícios em Casa com Treino de Força e Fitness,https://play.google.com/store/apps/details?id=app.befit&hl=pt&gl=br,84,63,90,pequeno/indie,146501,8663.48,30941.01,100558.3,19183.43,167081.48,103590.52,alta,25,3.96,72.0,28.0,"SerpAPI, ScrapingBee"
1,Paternidade,6,Idade Gestacional (do bebê),com.danproductions.medical.gestational_age,Alpen Mobile,alpenmob@alpenmob.com,https://alpenmob.com,Medicina,4.9226665,6107,172,500.000+,500000,770303,1,0,BRL,1,1,"R$ 9,99 – R$ 49,99 por item",Classificação Livre,16 de out. de 2020,1782782239,1.2.412,,Calculadora rápida de idade gestacional e acompanhamento pré-natal,https://play.google.com/store/apps/details?id=com.danproductions.medical.gestational_age&hl=pt&gl=br,84,62,90,pequeno/indie,85275,1139.69,4070.33,13228.57,2523.6,21979.78,13627.46,alta,25,4.4,84.0,16.0,"SerpAPI, ScrapingBee"
1,Paternidade,5,Acompanhe a gravidez e o bebé,period.pregnancy.tracker.app,Outlookdaily,helps@taskdaily.net,https://taskdaily.net/,Criação de filhos,4.722772,2592,115,500.000+,500000,889706,1,0,BRL,1,1,"R$ 25,99 – R$ 94,99 por item",Classificação Livre,2 de abr. de 2025,1776674481,1.2.9,,"Acompanhe a sua gravidez e o crescimento do bebé, mostre as suas mudanças",https://play.google.com/store/apps/details?id=period.pregnancy.tracker.app&hl=pt&gl=br,92,55,90,pequeno/indie,82690,1975.68,7055.99,22931.95,4374.71,38102.32,23623.44,média,25,4.64,92.0,8.0,"SerpAPI, ScrapingBee"
3,Educação,10,Psicologia: Linguagem Corporal,io.blacklagoonapps.bodylanguage,Michał Pawlik,relmoapps@gmail.com,,Educação,4.52,11887,40,1.000.000+,1000000,1034001,1,0,BRL,0,1,"R$ 5,99 – R$ 93,99 por item",Classificação Livre,23 de nov. de 2020,1782642362,12.0.59,,"Decifre intenções ocultas, construa confiança e comunique-se com mais eficácia",https://play.google.com/store/apps/details?id=io.blacklagoonapps.bodylanguage&hl=pt&gl=br,90,57,90,pequeno/indie,116213,2460.32,8786.86,28557.29,5447.85,47449.04,29418.4,alta,25,4.76,96.0,4.0,"SerpAPI, ScrapingBee"
1,Estilo de Vida,9,Glowin - Rotina Diaria Habitos,com.kompanion.glowin.android,Ornitorenk Dijital Hizmetler Anonim Sirketi,hi@kompanionapp.com,https://kompanionapp.com,Saúde e fitness,4.8697915,5810,65,100.000+,100000,106147,1,0,BRL,0,1,"R$ 39,90 – R$ 159,99 por item",Classificação Livre,5 de set. de 2025,1767703464,1.0.2,,"Organize sua rotina, crie hábitos e alcance seus objetivos todos os dias",https://play.google.com/store/apps/details?id=com.kompanion.glowin.android&hl=pt&gl=br,100,47,90,pequeno/indie,8787,461.08,1646.73,5351.86,1020.97,8892.33,5513.24,alta,25,4.32,80.0,12.0,"SerpAPI, ScrapingBee"
1,Saúde e Fitness,13,Befit: Plano e Treino Academia,app.befit,3APPS LLC,contact@appbefit.com,https://appbefit.com/,Saúde e fitness,4.855932,6041,951,1.000.000+,1000000,1288994,1,0,BRL,0,1,"R$ 24,90 – R$ 179,90 por item",Classificação Livre,28 de out. de 2025,1783022043,1.1.17,,App de Musculação na Academia e Exercícios em Casa com Treino de Força e Fitness,https://play.google.com/store/apps/details?id=app.befit&hl=pt&gl=br,84,63,90,pequeno/indie,146501,8663.48,30941.01,100558.3,19183.43,167081.48,103590.52,alta,25,3.96,72.0,28.0,"SerpAPI, ScrapingBee"
3,Negócios,6,Ticarium: Império Empresarial,com.ticarium,Yuyuto Games Teknoloji A.Ş.,support@yuyutogames.com,https://www.ticarium.com/,Simulador,4.6732674,10495,58,500.000+,500000,528140,1,0,BRL,1,1,"R$ 5,49 – R$ 539,99 por item",Classificação Livre,22 de nov. de 2021,1781264405,2.15.1,,Ticarium Business Empire - Jogo de Negócios Online,https://play.google.com/store/apps/details?id=com.ticarium&hl=pt&gl=br,84,62,90,pequeno/indie,48725,9063.19,32368.53,105197.73,20068.49,174790.07,108369.84,alta,25,4.64,88.0,4.0,"SerpAPI, ScrapingBee"
1,Comunicação,4,Expressia: Falar e Aprender,life.expressia,Colibri Interfaces,support@expressia.life,https://expressia.life,Comunicação,4.41,221,84,100.000+,100000,118100,1,0,BRL,0,1,"R$ 1,89 – R$ 59,00 por item",Classificação Livre,10 de nov. de 2020,1779092681,1.27.0-b143,,"Fale por Imagens e Crie Atividades Adaptadas para Educação Especial, Fono e Mais",https://play.google.com/store/apps/details?id=life.expressia&hl=pt&gl=br,100,47,90,pequeno/indie,8942,104.82,374.36,1216.68,232.11,2021.56,1253.37,média,25,4.6,88.0,4.0,"SerpAPI, ScrapingBee"
3,Android Wear,10,Smart Watch Sync (Wear OS),com.smart.watch.bluetooth.notifier.interesting,Interesting apps,Interestingapps11@yahoo.com,https://vokyndalopa.com/Smart_Watch/,Ferramentas,4.5384617,426,3,100.000+,100000,161595,1,0,BRL,1,1,"R$ 68,99 – R$ 289,99 por item",Classificação Livre,27 de dez. de 2022,1776760263,37.0,,Sincronize seu smartwatch com um telefone em poucos cliques. Aplicativo útil de relógio inteligente.,https://play.google.com/store/apps/details?id=com.smart.watch.bluetooth.notifier.interesting&hl=pt&gl=br,100,46,90,pequeno/indie,13702,955.14,3411.2,11086.39,2114.94,18420.47,11420.69,média,2,5.0,100.0,0.0,"SerpAPI, ScrapingBee"
29,Personalização · Widgets,20,Themes: Wallpaper & Widgets,com.flyer.theme,ImoDevel,inventafrica5@gmail.com,https://rhynhawlk.dev/,Personalização,4.6181817,20345,454,1.000.000+,1000000,1736105,1,0,BRL,1,1,"R$ 4,99 – R$ 104,99 por item",Classificação Livre,9 de fev. de 2026,1782881151,12.0,,"Temas - Deixe seu celular incrível com papéis de parede, widgets e ícones de aplicativos personalizados.",https://play.google.com/store/apps/details?id=com.flyer.theme&hl=pt&gl=br,79,63,89,pequeno/indie,200281,4797.2,17132.85,55681.77,10622.37,92517.41,57360.79,alta,25,4.64,92.0,0.0,"SerpAPI, Firecrawl"
29,Personalização · Ícones e Temas,24,LineX Icon Pack,com.jndapp.line.x.iconpack,JustNewDesigns,justnewdesigns@gmail.com,,Personalização,4.49,6939,185,100.000+,100000,258543,0,4.19,BRL,0,1,"R$ 3,09 – R$ 30,99 por item",Classificação Livre,16 de dez. de 2018,1769580514,7.8,,Olhar incrivelmente diferente com ícones de linha e cores de néon,https://play.google.com/store/apps/details?id=com.jndapp.line.x.iconpack&hl=pt&gl=br,100,42,89,pequeno/indie,20457,8879.91,31713.97,103070.4,19662.66,171255.43,106178.37,alta,25,4.16,80.0,16.0,"SerpAPI, Firecrawl"
29,Negócios · Nota Fiscal e Contabilidade,14,"MEI Gratis - CNPJ, DAS, Vendas",br.com.qipu.meigratis,Codex Tecnologia,contato@meigratis.app,https://meigratis.app,Negócios,4.7394137,3100,806,100.000+,100000,482637,1,0,BRL,0,1,"R$ 9,99 – R$ 99,00 por item",Classificação Livre,9 de abr. de 2020,1763059407,2.18.2,,"Cuide do seu MEI: abertura, CNPJ, emissão DAS, loja e vendas, PIX, Radar CNPJ.",https://play.google.com/store/apps/details?id=br.com.qipu.meigratis&hl=pt&gl=br,100,40,89,pequeno/indie,43446,1252.95,4474.84,14543.22,2774.4,24164.12,14981.76,média,25,3.72,64.0,32.0,"SerpAPI, Firecrawl"
26,"Busca: ""bitcoin""",23,Speed Wallet - Buy Bitcoin,com.app.speedwallet,Speed1 Inc,support@tryspeed.com,https://www.speed.app/,Finanças,4.4,12863,246,500.000+,500000,906019,1,0,BRL,0,1,"R$ 27,99 – R$ 274,99 por item",Classificação Livre,18 de jun. de 2023,1784033099,2.5.5.0.0.0.fp.gps,,"Compre, envie e receba Bitcoin, USDT, USDC, XAUT e criptomoedas instantaneamente.",https://play.google.com/store/apps/details?id=com.app.speedwallet&hl=pt&gl=br,84,58,89,pequeno/indie,,,,,,,,,,,,,
23,"Busca: ""rifa""",24,Sorteio de Nomes: Sorteador,com.code2apps.sorteiodenomes,Code2Apps+,kingsoftwaredevelopment@gmail.com,https://sorteiodenomes.code2apps.com/,Ferramentas,4.7448277,7443,395,1.000.000+,1000000,1612238,1,0,BRL,1,1,"R$ 5,99 – R$ 69,99 por item",Classificação Livre,10 de abr. de 2022,1782496909,2.1.26,,Sortear prêmios e rifa online: Gerador de nome e times aleatórios para sorteios,https://play.google.com/store/apps/details?id=com.code2apps.sorteiodenomes&hl=pt&gl=br,79,61,89,pequeno/indie,185307,3104.42,11087.22,36033.47,6874.08,59871.0,37120.02,alta,150,3.35,57.3,38.0,"SerpAPI, Brave Search, Firecrawl, DevSite:Firecrawl"
22,"Busca: ""carteira""",12,Carteira de Cartões Segura,com.nfc.creditcard.wallet.cardkeeperx,SUNMARE DIGITAL TEKNOLOJI YAZILIM SANAYI TICARET,info@sunmaredijital.com,https://sunmaredijital.net/wallet,Estilo de vida,4.6538463,10448,42,1.000.000+,1000000,1236261,1,0,BRL,0,1,"R$ 50,99 – R$ 389,99 por item",Classificação Livre,31 de ago. de 2024,1779349749,1.39,,Digitalize cartões e organize tudo em uma carteira de cartões simples e segura.,https://play.google.com/store/apps/details?id=com.nfc.creditcard.wallet.cardkeeperx&hl=pt&gl=br,84,59,89,pequeno/indie,116842,9918.64,35423.73,115127.12,21962.71,191288.14,118598.65,alta,67,3.94,73.1,22.4,"SerpAPI, Brave Search, Firecrawl, DevSite:Firecrawl"
20,"Busca: ""wallet""",32,Speed Wallet - Buy Bitcoin,com.app.speedwallet,Speed1 Inc,support@tryspeed.com,https://www.speed.app/,Finanças,4.4,12867,246,500.000+,500000,906019,1,0,BRL,0,1,"R$ 27,99 – R$ 274,99 por item",Classificação Livre,18 de jun. de 2023,1784033099,2.5.5.0.0.0.fp.gps,,"Compre, envie e receba Bitcoin, USDT, USDC, XAUT e criptomoedas instantaneamente.",https://play.google.com/store/apps/details?id=com.app.speedwallet&hl=pt&gl=br,84,58,89,pequeno/indie,91947,12334.3,44051.07,143165.97,27311.66,237875.76,147482.97,alta,25,4.6,88.0,8.0,"SerpAPI, Firecrawl"
9,Estilo de Vida,4,Hizo: Hábitos e Tarefas,dev.voksu.hizo,Hizo,support@hizo.me,https://hizo.me,Produtividade,4.71,7348,165,1.000.000+,1000000,1175884,1,0,BRL,0,1,"R$ 21,99 – R$ 194,99 por item",Classificação Livre,27 de jun. de 2023,1776360260,1.22.10,,Crie hábitos facilmente e acompanhe-os em uma interface intuitiva.,https://play.google.com/store/apps/details?id=dev.voksu.hizo&hl=pt&gl=br,84,56,89,pequeno/indie,110855,7997.75,28563.39,92831.02,17709.3,154242.32,95630.24,alta,25,4.56,92.0,8.0,"SerpAPI, ScrapingBee"
13,Produtividade,15,Hizo: Hábitos e Tarefas,dev.voksu.hizo,Hizo,support@hizo.me,https://hizo.me,Produtividade,4.71,7348,165,1.000.000+,1000000,1175884,1,0,BRL,0,1,"R$ 21,99 – R$ 194,99 por item",Classificação Livre,27 de jun. de 2023,1776360260,1.22.10,,Crie hábitos facilmente e acompanhe-os em uma interface intuitiva.,https://play.google.com/store/apps/details?id=dev.voksu.hizo&hl=pt&gl=br,84,56,89,pequeno/indie,110855,7997.75,28563.39,92831.02,17709.3,154242.32,95630.24,alta,25,4.56,92.0,8.0,"SerpAPI, ScrapingBee"
